fips_code,name,reporting_entity_name,residential_rate,commercial_rate,industrial_rate,year
0229290,Goodnews Bay,Alaska Village Electric Cooperative,0.21,0.63,,2014
0229290,Goodnews Bay,Alaska Village Electric Cooperative,0.22,0.64,,2015
0229290,Goodnews Bay,Alaska Village Electric Cooperative,0.22,0.61,,2016
0229290,Goodnews Bay,Alaska Village Electric Cooperative,0.22,0.51,,2017
0229290,Goodnews Bay,Alaska Village Electric Cooperative,0.24,0.52,,2018
0229290,Goodnews Bay,Alaska Village Electric Cooperative,0.24,0.54,,2019
0229290,Goodnews Bay,Alaska Village Electric Cooperative,0.26,0.55,,2020
0229290,Goodnews Bay,Alaska Village Electric Cooperative,0.26,0.53,,2021
0230060,Grayling,Alaska Village Electric Cooperative,0.21,0.56,,2011
0230060,Grayling,Alaska Village Electric Cooperative,0.22,0.64,,2012
0230060,Grayling,Alaska Village Electric Cooperative,0.21,0.63,,2013
0230060,Grayling,Alaska Village Electric Cooperative,0.21,0.64,,2014
0230060,Grayling,Alaska Village Electric Cooperative,0.22,0.62,,2015
0230060,Grayling,Alaska Village Electric Cooperative,0.22,0.49,,2016
0230060,Grayling,Alaska Village Electric Cooperative,0.22,0.48,,2017
0230060,Grayling,Alaska Village Electric Cooperative,0.24,0.53,,2018
0230060,Grayling,Alaska Village Electric Cooperative,0.24,0.56,,2019
0230060,Grayling,Alaska Village Electric Cooperative,0.25,0.54,,2020
0230060,Grayling,Alaska Village Electric Cooperative,0.26,0.52,,2021
0230500,Gulkana,Copper Valley Elec Assn Inc,0.28,0.25,,2011
0230500,Gulkana,Copper Valley Elec Assn Inc,0.30,0.27,,2012
0230500,Gulkana,Copper Valley Elec Assn Inc,0.28,0.24,,2013
0230500,Gulkana,Copper Valley Elec Assn Inc,0.26,0.23,,2014
0230500,Gulkana,Copper Valley Elec Assn Inc,0.24,0.20,,2015
0230500,Gulkana,Copper Valley Elec Assn Inc,0.23,0.21,,2016
0230500,Gulkana,Copper Valley Elec Assn Inc,0.26,0.23,,2017
0230500,Gulkana,Copper Valley Elec Assn Inc,0.26,0.23,,2018
0230500,Gulkana,Copper Valley Elec Assn Inc,0.25,0.22,,2019
0230500,Gulkana,Copper Valley Elec Assn Inc,,,,2020
0230500,Gulkana,Copper Valley Elec Assn Inc,0.34,0.28,,2021
0230940,Gustavus,Alaska Power & Telephone Company,0.28,0.45,,2011
0230940,Gustavus,Alaska Power & Telephone Company,0.26,0.44,,2012
0230940,Gustavus,Alaska Power & Telephone Company,0.30,0.47,,2013
0230940,Gustavus,Alaska Power & Telephone Company,0.26,0.44,,2014
0230940,Gustavus,Alaska Power & Telephone Company,0.29,0.44,,2014
0230940,Gustavus,Alaska Power & Telephone Company,0.29,0.42,,2015
0230940,Gustavus,Alaska Power & Telephone Company,0.30,0.43,,2016
0230940,Gustavus,Alaska Power & Telephone Company,0.31,0.45,,2017
0230940,Gustavus,Alaska Power & Telephone Company,0.34,0.44,,2018
0230940,Gustavus,Alaska Power & Telephone Company,0.33,0.44,,2019
0230940,Gustavus,Alaska Power & Telephone Company,0.34,0.42,,2020
0230940,Gustavus,Alaska Power & Telephone Company,0.38,0.49,,2021
0231050,Haines,Alaska Power & Telephone Company,0.15,0.22,,2011
0231050,Haines,Alaska Power & Telephone Company,0.17,0.24,,2012
0231050,Haines,Alaska Power & Telephone Company,0.18,0.25,,2013
0231050,Haines,Alaska Power & Telephone Company,0.26,0.32,,2014
0231050,Haines,Alaska Power & Telephone Company,0.22,0.26,,2015
0231050,Haines,Alaska Power & Telephone Company,0.23,0.26,,2016
0231050,Haines,Alaska Power & Telephone Company,0.24,0.27,,2017
0231050,Haines,Alaska Power & Telephone Company,0.25,0.28,,2018
0231050,Haines,Alaska Power & Telephone Company,0.25,0.27,,2019
0231050,Haines,Alaska Power & Telephone Company,0.26,0.27,,2020
0231050,Haines,Alaska Power & Telephone Company,0.28,0.29,,2021
0231270,Halibut Cove,Homer Electric Assn Inc,0.20,0.18,0.08,2011
0231270,Halibut Cove,Homer Electric Assn Inc,0.20,0.18,0.09,2012
0231270,Halibut Cove,Homer Electric Assn Inc,0.21,0.18,0.08,2013
0231270,Halibut Cove,Homer Electric Assn Inc,0.24,0.21,0.10,2014
0231270,Halibut Cove,Homer Electric Assn Inc,0.25,0.22,0.11,2015
0231270,Halibut Cove,Homer Electric Assn Inc,0.26,0.23,0.11,2016
0231270,Halibut Cove,Homer Electric Assn Inc,0.26,0.23,0.11,2017
0231270,Halibut Cove,Homer Electric Assn Inc,0.27,0.23,0.11,2018
0231270,Halibut Cove,Homer Electric Assn Inc,0.27,0.23,0.11,2019
0231270,Halibut Cove,Homer Electric Assn Inc,0.29,0.26,0.12,2020
0231270,Halibut Cove,Homer Electric Assn Inc,0.28,0.25,0.12,2021
0231710,Happy Valley,Homer Electric Assn Inc,0.20,0.18,0.08,2011
0231710,Happy Valley,Homer Electric Assn Inc,0.20,0.18,0.09,2012
0231710,Happy Valley,Homer Electric Assn Inc,0.21,0.18,0.08,2013
0231710,Happy Valley,Homer Electric Assn Inc,0.24,0.21,0.10,2014
0231710,Happy Valley,Homer Electric Assn Inc,0.25,0.22,0.11,2015
0231710,Happy Valley,Homer Electric Assn Inc,0.26,0.23,0.11,2016
0231710,Happy Valley,Homer Electric Assn Inc,0.26,0.23,0.11,2017
0231710,Happy Valley,Homer Electric Assn Inc,0.27,0.23,0.11,2018
0231710,Happy Valley,Homer Electric Assn Inc,0.27,0.23,0.11,2019
0231710,Happy Valley,Homer Electric Assn Inc,0.29,0.26,0.12,2020
0231710,Happy Valley,Homer Electric Assn Inc,0.28,0.25,0.12,2021
0232150,Healy,Golden Valley Elec Assn Inc,0.22,0.21,0.17,2011
0232150,Healy,Golden Valley Elec Assn Inc,0.24,0.23,0.19,2012
0232150,Healy,Golden Valley Elec Assn Inc,0.23,0.21,0.17,2013
0232150,Healy,Golden Valley Elec Assn Inc,0.23,0.21,0.17,2014
0232150,Healy,Golden Valley Elec Assn Inc,0.21,0.19,0.15,2015
0232150,Healy,Golden Valley Elec Assn Inc,0.23,0.21,0.16,2016
0232150,Healy,Golden Valley Elec Assn Inc,0.24,0.22,0.17,2017
0232150,Healy,Golden Valley Elec Assn Inc,0.25,0.24,0.18,2018
0232150,Healy,Golden Valley Elec Assn Inc,0.26,0.25,0.18,2019
0232150,Healy,Golden Valley Elec Assn Inc,0.25,0.24,0.17,2020
0232150,Healy,Golden Valley Elec Assn Inc,0.27,0.26,0.18,2021
0232310,Healy Lake,Alaska Power & Telephone Company,0.23,0.83,,2011
0232310,Healy Lake,Alaska Power & Telephone Company,0.35,0.94,,2012
0232310,Healy Lake,Alaska Power & Telephone Company,1.17,1.94,,2013
0232310,Healy Lake,Alaska Power & Telephone Company,1.58,2.40,,2014
0232310,Healy Lake,Alaska Power & Telephone Company,1.45,2.26,,2015
0232310,Healy Lake,Alaska Power & Telephone Company,0.54,0.85,,2017
0232310,Healy Lake,Alaska Power & Telephone Company,0.42,1.06,,2018
0232310,Healy Lake,Alaska Power & Telephone Company,0.32,0.83,,2019
0232310,Healy Lake,Alaska Power & Telephone Company,0.32,0.80,,2020
0232310,Healy Lake,Alaska Power & Telephone Company,0.36,0.78,,2021
0232810,Hollis,Alaska Power & Telephone Company,0.16,0.24,,2011
0232810,Hollis,Alaska Power & Telephone Company,0.17,0.25,,2012
0232810,Hollis,Alaska Power & Telephone Company,0.18,0.25,,2013
0232810,Hollis,Alaska Power & Telephone Company,0.19,0.25,,2014
0232810,Hollis,Alaska Power & Telephone Company,0.23,0.25,,2015
0232810,Hollis,Alaska Power & Telephone Company,0.23,0.25,,2016
0232810,Hollis,Alaska Power & Telephone Company,0.24,0.26,,2017
0232810,Hollis,Alaska Power & Telephone Company,0.26,0.29,,2018
0232810,Hollis,Alaska Power & Telephone Company,0.26,0.28,,2019
0232810,Hollis,Alaska Power & Telephone Company,0.26,0.26,,2020
0232810,Hollis,Alaska Power & Telephone Company,0.28,0.29,,2021
0233030,Holy Cross,Alaska Village Electric Cooperative,0.21,0.53,,2011
0233030,Holy Cross,Alaska Village Electric Cooperative,0.21,0.59,,2012
0233030,Holy Cross,Alaska Village Electric Cooperative,0.20,0.60,,2013
0233030,Holy Cross,Alaska Village Electric Cooperative,0.20,0.60,,2014
0233030,Holy Cross,Alaska Village Electric Cooperative,0.22,0.58,,2015
0233030,Holy Cross,Alaska Village Electric Cooperative,0.22,0.53,,2016
0233030,Holy Cross,Alaska Village Electric Cooperative,0.22,,,2017
0233030,Holy Cross,Alaska Village Electric Cooperative,0.24,,,2018
0233030,Holy Cross,Alaska Village Electric Cooperative,0.24,,,2019
0233030,Holy Cross,Alaska Village Electric Cooperative,0.26,,,2020
0233030,Holy Cross,Alaska Village Electric Cooperative,0.26,,,2021
0233140,Homer,Homer Electric Assn Inc,0.20,0.18,0.08,2011
0233140,Homer,Homer Electric Assn Inc,0.20,0.18,0.09,2012
0233140,Homer,Homer Electric Assn Inc,0.21,0.18,0.08,2013
0233140,Homer,Homer Electric Assn Inc,0.24,0.21,0.10,2014
0233140,Homer,Homer Electric Assn Inc,0.25,0.22,0.11,2015
0233140,Homer,Homer Electric Assn Inc,0.26,0.23,0.11,2016
0233140,Homer,Homer Electric Assn Inc,0.26,0.23,0.11,2017
0233140,Homer,Homer Electric Assn Inc,0.27,0.23,0.11,2018
0233140,Homer,Homer Electric Assn Inc,0.27,0.23,0.11,2019
0233140,Homer,Homer Electric Assn Inc,0.29,0.26,0.12,2020
0233140,Homer,Homer Electric Assn Inc,0.28,0.25,0.12,2021
0233360,Hoonah,Inside Passage Electric,0.22,0.62,,2011
0233360,Hoonah,Inside Passage Electric,0.22,0.63,,2012
0233360,Hoonah,Inside Passage Electric,0.22,0.65,,2013
0233360,Hoonah,Inside Passage Electric,0.22,0.62,,2014
0233360,Hoonah,Inside Passage Electric,0.23,0.57,,2015
0233360,Hoonah,Inside Passage Electric,0.23,0.49,,2016
0233360,Hoonah,Inside Passage Electric,0.24,0.53,,2017
0233360,Hoonah,Inside Passage Electric,0.26,0.58,,2018
0233360,Hoonah,Inside Passage Electric,0.27,0.62,,2019
0233360,Hoonah,Inside Passage Electric,0.28,0.57,,2020
0233360,Hoonah,Inside Passage Electric,0.29,0.63,,2021
0233470,Hooper Bay,Alaska Village Electric Cooperative,0.21,0.52,,2011
0233470,Hooper Bay,Alaska Village Electric Cooperative,0.21,0.60,,2012
0233470,Hooper Bay,Alaska Village Electric Cooperative,0.20,0.56,,2013
0233470,Hooper Bay,Alaska Village Electric Cooperative,0.20,0.55,,2014
0233470,Hooper Bay,Alaska Village Electric Cooperative,0.22,0.58,,2015
0233470,Hooper Bay,Alaska Village Electric Cooperative,0.22,0.50,,2016
0233470,Hooper Bay,Alaska Village Electric Cooperative,0.24,0.49,,2017
0233470,Hooper Bay,Alaska Village Electric Cooperative,0.25,0.51,,2018
0233470,Hooper Bay,Alaska Village Electric Cooperative,0.26,0.53,,2019
0233470,Hooper Bay,Alaska Village Electric Cooperative,0.27,0.56,,2020
0233470,Hooper Bay,Alaska Village Electric Cooperative,0.27,0.50,,2021
0233580,Hope,Chugach Electric Assn Inc,0.14,0.12,0.11,2011
0233580,Hope,Chugach Electric Assn Inc,0.14,0.12,0.11,2012
0233580,Hope,Chugach Electric Assn Inc,0.15,0.12,0.11,2013
0233580,Hope,Chugach Electric Assn Inc,0.16,0.13,0.12,2014
0233580,Hope,Chugach Electric Assn Inc,0.17,0.14,0.12,2015
0233580,Hope,Chugach Electric Assn Inc,0.18,0.15,0.13,2016
0233580,Hope,Chugach Electric Assn Inc,0.20,0.16,0.15,2017
0233580,Hope,Chugach Electric Assn Inc,0.20,0.16,0.14,2018
0233580,Hope,Chugach Electric Assn Inc,0.21,0.17,0.15,2019
0233580,Hope,Chugach Electric Assn Inc,0.21,0.17,0.15,2020
0233580,Hope,Chugach Electric Assn Inc,0.21,0.16,0.14,2021
0233800,Houston,Matanuska Electric Assn Inc,0.15,0.13,,2011
0233800,Houston,Matanuska Electric Assn Inc,0.15,0.13,,2012
0233800,Houston,Matanuska Electric Assn Inc,0.15,0.13,,2013
0233800,Houston,Matanuska Electric Assn Inc,0.17,0.14,,2014
0233800,Houston,Matanuska Electric Assn Inc,0.20,0.17,,2015
0233800,Houston,Matanuska Electric Assn Inc,0.20,0.17,,2016
0233800,Houston,Matanuska Electric Assn Inc,0.21,0.18,,2017
0233800,Houston,Matanuska Electric Assn Inc,0.21,0.18,,2018
0233800,Houston,Matanuska Electric Assn Inc,0.22,0.19,,2019
0233800,Houston,Matanuska Electric Assn Inc,0.22,0.19,,2020
0233800,Houston,Matanuska Electric Assn Inc,0.21,0.19,,2021
0233910,Hughes,Hughes Power & Light,0.21,0.71,,2011
0233910,Hughes,Hughes Power & Light,0.14,0.71,,2012
0233910,Hughes,Hughes Power & Light,0.14,0.71,,2013
0233910,Hughes,Hughes Power & Light,0.15,0.71,,2014
0233910,Hughes,Hughes Power & Light,0.15,0.71,,2015
0233910,Hughes,Hughes Power & Light,0.17,0.71,,2016
0233910,Hughes,Hughes Power & Light,0.19,0.71,,2017
0233910,Hughes,Hughes Power & Light,0.18,0.71,,2018
0233910,Hughes,Hughes Power & Light,0.19,0.71,,2019
0233910,Hughes,Hughes Power & Light,0.25,0.71,,2020
0233910,Hughes,Hughes Power & Light,0.22,0.71,,2021
0234350,Huslia,Alaska Village Electric Cooperative,0.21,0.54,,2011
0234350,Huslia,Alaska Village Electric Cooperative,0.21,0.59,,2012
0234350,Huslia,Alaska Village Electric Cooperative,0.20,0.60,,2013
0234350,Huslia,Alaska Village Electric Cooperative,0.20,0.60,,2014
0234350,Huslia,Alaska Village Electric Cooperative,0.22,0.60,,2015
0234350,Huslia,Alaska Village Electric Cooperative,0.22,0.55,,2016
0234350,Huslia,Alaska Village Electric Cooperative,0.22,,,2017
0234350,Huslia,Alaska Village Electric Cooperative,0.24,,,2018
0234350,Huslia,Alaska Village Electric Cooperative,0.24,,,2019
0234350,Huslia,Alaska Village Electric Cooperative,0.25,,,2020
0234350,Huslia,Alaska Village Electric Cooperative,0.26,,,2021
0234460,Hydaburg,Alaska Power & Telephone Company,0.16,0.24,,2011
0234460,Hydaburg,Alaska Power & Telephone Company,0.17,0.25,,2012
0234460,Hydaburg,Alaska Power & Telephone Company,0.18,0.25,,2013
0234460,Hydaburg,Alaska Power & Telephone Company,0.19,0.25,,2014
0234460,Hydaburg,Alaska Power & Telephone Company,0.23,0.25,,2015
0234460,Hydaburg,Alaska Power & Telephone Company,0.23,0.25,,2016
0234460,Hydaburg,Alaska Power & Telephone Company,0.24,0.26,,2017
0234460,Hydaburg,Alaska Power & Telephone Company,0.26,0.29,,2018
0234460,Hydaburg,Alaska Power & Telephone Company,0.26,0.28,,2019
0234460,Hydaburg,Alaska Power & Telephone Company,0.26,0.26,,2020
0234460,Hydaburg,Alaska Power & Telephone Company,0.28,0.29,,2021
0234790,Igiugig,Igiugig Electric Company,0.39,0.80,,2011
0234790,Igiugig,Igiugig Electric Company,0.29,0.81,,2012
0234790,Igiugig,Igiugig Electric Company,0.27,0.81,,2013
0234790,Igiugig,Igiugig Electric Company,0.23,0.81,,2014
0234790,Igiugig,Igiugig Electric Company,0.28,0.81,,2015
0234790,Igiugig,Igiugig Electric Company,0.33,0.81,,2016
0234790,Igiugig,Igiugig Electric Company,0.27,0.90,,2017
0234790,Igiugig,Igiugig Electric Company,0.29,0.92,,2018
0234790,Igiugig,Igiugig Electric Company,0.30,0.92,,2019
0234790,Igiugig,Igiugig Electric Company,0.30,0.92,,2020
0234790,Igiugig,Igiugig Electric Company,0.24,0.92,,2021
0235120,Iliamna,I-N-N Electric Coop Inc,0.33,0.59,,2011
0235120,Iliamna,I-N-N Electric Coop Inc,0.38,0.61,,2012
0235120,Iliamna,I-N-N Electric Coop Inc,0.41,0.60,,2013
0235120,Iliamna,I-N-N Electric Coop Inc,0.35,0.57,,2014
0235120,Iliamna,I-N-N Electric Coop Inc,0.32,0.57,,2015
0235120,Iliamna,I-N-N Electric Coop Inc,0.25,0.57,,2016
0235120,Iliamna,I-N-N Electric Coop Inc,0.23,0.61,,2017
0235120,Iliamna,I-N-N Electric Coop Inc,0.26,0.65,,2018
0235120,Iliamna,I-N-N Electric Coop Inc,0.27,0.65,,2019
0235120,Iliamna,I-N-N Electric Coop Inc,0.27,0.64,,2020
0235120,Iliamna,I-N-N Electric Coop Inc,0.28,0.64,,2021
0236400,Juneau,Alaska Electric Light & Power Co.,0.12,0.10,0.09,2011
0236400,Juneau,Alaska Electric Light & Power Co.,0.12,0.10,0.09,2012
0236400,Juneau,Alaska Electric Light & Power Co.,0.13,0.11,0.10,2013
0236400,Juneau,Alaska Electric Light & Power Co.,0.12,0.10,0.09,2014
0236400,Juneau,Alaska Electric Light & Power Co.,0.12,0.10,0.09,2015
0236400,Juneau,Alaska Electric Light & Power Co.,0.12,0.10,0.10,2016
0236400,Juneau,Alaska Electric Light & Power Co.,0.12,0.10,0.12,2017
0236400,Juneau,Alaska Electric Light & Power Co.,0.13,0.11,,2018
0236400,Juneau,Alaska Electric Light & Power Co.,0.14,0.12,0.12,2019
0236400,Juneau,Alaska Electric Light & Power Co.,0.13,0.10,0.12,2020
0236400,Juneau,Alaska Electric Light & Power Co.,0.12,0.10,0.11,2021
0236540,Kachemak,Homer Electric Assn Inc,0.20,0.18,0.08,2011
0236540,Kachemak,Homer Electric Assn Inc,0.20,0.18,0.09,2012
0236540,Kachemak,Homer Electric Assn Inc,0.21,0.18,0.08,2013
0236540,Kachemak,Homer Electric Assn Inc,0.24,0.21,0.10,2014
0236540,Kachemak,Homer Electric Assn Inc,0.25,0.22,0.11,2015
0236540,Kachemak,Homer Electric Assn Inc,0.26,0.23,0.11,2016
0236540,Kachemak,Homer Electric Assn Inc,0.26,0.23,0.11,2017
0236540,Kachemak,Homer Electric Assn Inc,0.27,0.23,0.11,2018
0236540,Kachemak,Homer Electric Assn Inc,0.27,0.23,0.11,2019
0236540,Kachemak,Homer Electric Assn Inc,0.29,0.26,0.12,2020
0236540,Kachemak,Homer Electric Assn Inc,0.28,0.25,0.12,2021
0236770,Kake,Inside Passage Electric,0.22,0.62,,2011
0236770,Kake,Inside Passage Electric,0.22,0.63,,2012
0236770,Kake,Inside Passage Electric,0.22,0.65,,2013
0236770,Kake,Inside Passage Electric,0.22,0.62,,2014
0236770,Kake,Inside Passage Electric,0.23,0.57,,2015
0236770,Kake,Inside Passage Electric,0.23,0.49,,2016
0236770,Kake,Inside Passage Electric,0.24,0.53,,2017
0236770,Kake,Inside Passage Electric,0.26,0.58,,2018
0236770,Kake,Inside Passage Electric,0.27,0.62,,2019
0236770,Kake,Inside Passage Electric,0.28,0.57,,2020
0236770,Kake,Inside Passage Electric,0.29,0.63,,2021
0236990,Kaktovik,North Slope Borough Power & Light,0.14,0.15,,2011
0236990,Kaktovik,North Slope Borough Power & Light,0.14,0.15,,2012
0236990,Kaktovik,North Slope Borough Power & Light,0.14,0.15,,2013
0236990,Kaktovik,North Slope Borough Power & Light,0.15,0.15,,2014
0236990,Kaktovik,North Slope Borough Power & Light,0.16,0.16,,2015
0236990,Kaktovik,North Slope Borough Power & Light,0.15,0.15,,2016
0236990,Kaktovik,North Slope Borough Power & Light,0.21,0.21,,2017
0236990,Kaktovik,North Slope Borough Power & Light,0.26,0.26,,2018
0236990,Kaktovik,North Slope Borough Power & Light,0.20,0.20,,2019
0236990,Kaktovik,North Slope Borough Power & Light,0.51,0.51,,2020
0236990,Kaktovik,North Slope Borough Power & Light,0.15,0.15,,2021
0237250,Kalifornsky,Homer Electric Assn Inc,0.20,0.18,0.08,2011
0237250,Kalifornsky,Homer Electric Assn Inc,0.20,0.18,0.09,2012
0237250,Kalifornsky,Homer Electric Assn Inc,0.21,0.18,0.08,2013
0237250,Kalifornsky,Homer Electric Assn Inc,0.24,0.21,0.10,2014
0237250,Kalifornsky,Homer Electric Assn Inc,0.25,0.22,0.11,2015
0237250,Kalifornsky,Homer Electric Assn Inc,0.26,0.23,0.11,2016
0237250,Kalifornsky,Homer Electric Assn Inc,0.26,0.23,0.11,2017
0237250,Kalifornsky,Homer Electric Assn Inc,0.27,0.23,0.11,2018
0237250,Kalifornsky,Homer Electric Assn Inc,0.27,0.23,0.11,2019
0237250,Kalifornsky,Homer Electric Assn Inc,0.29,0.26,0.12,2020
0237250,Kalifornsky,Homer Electric Assn Inc,0.28,0.25,0.12,2021
0237430,Kaltag,Alaska Village Electric Cooperative,0.21,0.52,,2011
0237430,Kaltag,Alaska Village Electric Cooperative,0.21,0.57,,2012
0237430,Kaltag,Alaska Village Electric Cooperative,0.20,0.58,,2013
0237430,Kaltag,Alaska Village Electric Cooperative,0.20,0.60,,2014
0237430,Kaltag,Alaska Village Electric Cooperative,0.22,0.62,,2015
0237430,Kaltag,Alaska Village Electric Cooperative,0.22,0.58,,2016
0237430,Kaltag,Alaska Village Electric Cooperative,0.22,0.54,,2017
0237430,Kaltag,Alaska Village Electric Cooperative,0.24,0.53,,2018
0237430,Kaltag,Alaska Village Electric Cooperative,0.24,,,2019
0237430,Kaltag,Alaska Village Electric Cooperative,0.26,,,2020
0237430,Kaltag,Alaska Village Electric Cooperative,0.26,,,2021
0237540,Karluk,Alutiiq Power Company,0.25,0.60,,2011
0237540,Karluk,Alutiiq Power Company,0.23,0.64,,2012
0237540,Karluk,Alutiiq Power Company,0.25,0.71,,2013
0237540,Karluk,Alutiiq Power Company,0.21,0.70,,2014
0237540,Karluk,Alutiiq Power Company,0.19,0.70,,2015
0237540,Karluk,Alutiiq Power Company,0.23,0.70,,2016
0237540,Karluk,Alutiiq Power Company,0.30,0.70,,2017
0237540,Karluk,Alutiiq Power Company,0.29,0.70,,2018
0237540,Karluk,Alutiiq Power Company,0.29,0.70,,2019
0237540,Karluk,Alutiiq Power Company,0.30,0.70,,2020
0237540,Karluk,Alutiiq Power Company,0.32,0.70,,2021
0237650,Kasaan,Alaska Power & Telephone Company,0.16,0.24,,2011
0237650,Kasaan,Alaska Power & Telephone Company,0.17,0.25,,2012
0237650,Kasaan,Alaska Power & Telephone Company,0.18,0.25,,2013
0237650,Kasaan,Alaska Power & Telephone Company,0.19,0.25,,2014
0237650,Kasaan,Alaska Power & Telephone Company,0.23,0.25,,2015
0237650,Kasaan,Alaska Power & Telephone Company,0.23,0.25,,2016
0237650,Kasaan,Alaska Power & Telephone Company,0.24,0.26,,2017
0237650,Kasaan,Alaska Power & Telephone Company,0.26,0.29,,2018
0237650,Kasaan,Alaska Power & Telephone Company,0.26,0.28,,2019
0237650,Kasaan,Alaska Power & Telephone Company,0.26,0.26,,2020
0237650,Kasaan,Alaska Power & Telephone Company,0.28,0.29,,2021
0237975,Kasigluk,Alaska Village Electric Cooperative,0.21,0.53,,2011
0237975,Kasigluk,Alaska Village Electric Cooperative,0.21,0.58,,2012
0237975,Kasigluk,Alaska Village Electric Cooperative,0.20,0.57,,2013
0237975,Kasigluk,Alaska Village Electric Cooperative,0.20,0.56,,2014
0237975,Kasigluk,Alaska Village Electric Cooperative,0.23,0.59,,2015
0237975,Kasigluk,Alaska Village Electric Cooperative,0.23,0.52,,2016
0237975,Kasigluk,Alaska Village Electric Cooperative,0.23,0.49,,2017
0237975,Kasigluk,Alaska Village Electric Cooperative,0.25,0.50,,2018
0237975,Kasigluk,Alaska Village Electric Cooperative,0.25,0.52,,2019
0237975,Kasigluk,Alaska Village Electric Cooperative,0.27,0.55,,2020
0237975,Kasigluk,Alaska Village Electric Cooperative,0.27,,,2021
0238090,Kasilof,Homer Electric Assn Inc,0.20,0.18,0.08,2011
0238090,Kasilof,Homer Electric Assn Inc,0.20,0.18,0.09,2012
0238090,Kasilof,Homer Electric Assn Inc,0.21,0.18,0.08,2013
0238090,Kasilof,Homer Electric Assn Inc,0.24,0.21,0.10,2014
0238090,Kasilof,Homer Electric Assn Inc,0.25,0.22,0.11,2015
0238090,Kasilof,Homer Electric Assn Inc,0.26,0.23,0.11,2016
0238090,Kasilof,Homer Electric Assn Inc,0.26,0.23,0.11,2017
0238090,Kasilof,Homer Electric Assn Inc,0.27,0.23,0.11,2018
0238090,Kasilof,Homer Electric Assn Inc,0.27,0.23,0.11,2019
0238090,Kasilof,Homer Electric Assn Inc,0.29,0.26,0.12,2020
0238090,Kasilof,Homer Electric Assn Inc,0.28,0.25,0.12,2021
0238420,Kenai,Homer Electric Assn Inc,0.20,0.18,0.08,2011
0238420,Kenai,Homer Electric Assn Inc,0.20,0.18,0.09,2012
0238420,Kenai,Homer Electric Assn Inc,0.21,0.18,0.08,2013
